gestion_id,folio,cliente_id,ejecutivo,fecha,tipo,resultado,observacion
1813,10434,C006,Paola Muñoz,2024-08-28,Carta,Sin respuesta,Cliente informó quiebra inminente
1814,10434,C006,Paola Muñoz,2024-07-25,Llamada,Número equivocado,Promete pago al 15 del mes
1815,10434,C006,Paola Muñoz,2024-10-01,Visita,Promesa de pago,Cliente indica que pagará fin de mes
1816,10434,C006,Paola Muñoz,2024-11-28,Llamada,Número equivocado,"Disputa factura, enviada a revisión"
1817,10435,C005,Andrés Torres,2024-06-22,Llamada,Promesa de pago,Promete pago al 15 del mes
1818,10436,C015,María González,2024-11-08,Llamada,No contesta,Promete pago al 15 del mes
1819,10436,C015,María González,2025-01-12,Llamada,Promesa de pago,
1820,10436,C015,María González,2025-01-18,WhatsApp,Acuerdo firmado,No se pudo contactar
1821,10437,C014,Valentina Soto,2024-04-01,Llamada,Acuerdo firmado,Promete pago al 15 del mes
1822,10437,C014,Valentina Soto,2024-04-21,Visita,Promesa de pago,No se pudo contactar
1823,10439,C004,Carlos Rojas,2024-07-12,WhatsApp,Acuerdo firmado,"Disputa factura, enviada a revisión"
1824,10439,C004,Carlos Rojas,2025-01-12,Visita,Contactado,Acuerdo de cuotas establecido
1825,10439,C004,Carlos Rojas,2024-09-07,Llamada,Sin respuesta,Solicita plazo adicional de 30 días
1826,10439,C004,Carlos Rojas,2024-09-15,Email,Número equivocado,"Disputa factura, enviada a revisión"
1827,10439,C004,Carlos Rojas,2024-06-30,WhatsApp,Contactado,Promete pago al 15 del mes
1828,10439,C004,Carlos Rojas,2024-02-19,Carta,Acuerdo firmado,
1829,10440,C009,Andrés Torres,2025-01-04,Email,Contactado,Promete pago al 15 del mes
1830,10440,C009,Andrés Torres,2025-01-18,Carta,Número equivocado,Solicita plazo adicional de 30 días
1831,10440,C009,Andrés Torres,2025-01-06,Email,Contactado,Acuerdo de cuotas establecido
1832,10440,C009,Andrés Torres,2025-01-26,Llamada,Promesa de pago,
1833,10441,C008,Valentina Soto,2025-02-09,Email,Número equivocado,Acuerdo de cuotas establecido
1834,10441,C008,Valentina Soto,2024-02-26,Llamada,Contactado,Promete pago al 15 del mes
1835,10441,C008,Valentina Soto,2024-08-06,Carta,No contesta,"Disputa factura, enviada a revisión"
1836,10441,C008,Valentina Soto,2024-08-13,Visita,Acuerdo firmado,
1837,10441,C008,Valentina Soto,2025-02-20,Email,Número equivocado,Promete pago al 15 del mes
1838,10441,C008,Valentina Soto,2024-08-19,WhatsApp,Acuerdo firmado,Cliente indica que pagará fin de mes
1839,10441,C008,Valentina Soto,2024-03-12,Llamada,Número equivocado,Solicita plazo adicional de 30 días
1840,10442,C003,María González,2025-01-26,Carta,Contactado,Solicita plazo adicional de 30 días
1841,10442,C003,María González,2024-12-04,Email,Acuerdo firmado,Cliente informó quiebra inminente
1842,10442,C003,María González,2024-09-07,Visita,Promesa de pago,Cliente indica que pagará fin de mes
1843,10442,C003,María González,2024-12-02,Email,Número equivocado,
1844,10442,C003,María González,2025-01-19,WhatsApp,Contactado,Cliente indica que pagará fin de mes
1845,10442,C003,María González,2024-10-03,Email,Acuerdo firmado,Solicita plazo adicional de 30 días
1846,10443,C013,Carlos Rojas,2023-11-15,Carta,No contesta,"Disputa factura, enviada a revisión"
1847,10443,C013,Carlos Rojas,2024-11-18,Llamada,Promesa de pago,Cliente informó quiebra inminente
1848,10443,C013,Carlos Rojas,2023-04-24,Carta,Promesa de pago,No se pudo contactar
1849,10443,C013,Carlos Rojas,2024-08-31,Visita,Acuerdo firmado,Promete pago al 15 del mes
1850,10443,C013,Carlos Rojas,2024-04-02,Carta,Sin respuesta,Promete pago al 15 del mes
1851,10443,C013,Carlos Rojas,2024-09-24,Carta,Contactado,Solicita plazo adicional de 30 días
1852,10443,C013,Carlos Rojas,2024-07-20,Visita,Promesa de pago,Solicita plazo adicional de 30 días
1853,10444,C012,Andrés Torres,2025-01-10,Visita,Acuerdo firmado,Acuerdo de cuotas establecido
1854,10444,C012,Andrés Torres,2024-09-24,Carta,Número equivocado,No se pudo contactar
1855,10444,C012,Andrés Torres,2023-10-02,Llamada,Contactado,Cliente indica que pagará fin de mes
1856,10445,C001,María González,2025-01-06,Visita,Número equivocado,No se pudo contactar
1857,10445,C001,María González,2025-02-18,WhatsApp,Sin respuesta,Cliente indica que pagará fin de mes
1858,10445,C001,María González,2025-01-30,Visita,No contesta,"Disputa factura, enviada a revisión"
1859,10445,C001,María González,2025-02-20,WhatsApp,Acuerdo firmado,No se pudo contactar
1860,10445,C001,María González,2025-01-18,Visita,Contactado,Cliente informó quiebra inminente
1861,10445,C001,María González,2025-02-21,Visita,Número equivocado,Promete pago al 15 del mes
1862,10445,C001,María González,2024-12-24,Carta,No contesta,Acuerdo de cuotas establecido
1863,10446,C009,Valentina Soto,2024-12-23,Carta,Acuerdo firmado,"Disputa factura, enviada a revisión"
1864,10446,C009,Valentina Soto,2024-10-18,Visita,Contactado,Cliente indica que pagará fin de mes
1865,10446,C009,Valentina Soto,2024-10-23,Email,Promesa de pago,Cliente informó quiebra inminente
1866,10446,C009,Valentina Soto,2025-01-10,Email,Sin respuesta,Promete pago al 15 del mes
1867,10446,C009,Valentina Soto,2024-12-17,WhatsApp,Acuerdo firmado,"Disputa factura, enviada a revisión"
1868,10447,C009,Andrés Torres,2025-01-18,Llamada,Sin respuesta,Promete pago al 15 del mes
1869,10447,C009,Andrés Torres,2024-01-25,Visita,Número equivocado,Solicita plazo adicional de 30 días
1870,10447,C009,Andrés Torres,2024-06-14,Carta,Sin respuesta,Solicita plazo adicional de 30 días
1871,10447,C009,Andrés Torres,2024-07-01,Email,Contactado,Solicita plazo adicional de 30 días
1872,10447,C009,Andrés Torres,2024-08-05,Llamada,Número equivocado,Promete pago al 15 del mes
1873,10447,C009,Andrés Torres,2025-01-25,Carta,Sin respuesta,Solicita plazo adicional de 30 días
1874,10447,C009,Andrés Torres,2024-05-04,Email,Contactado,No se pudo contactar
1875,10448,C002,Valentina Soto,2024-08-14,Llamada,Número equivocado,Solicita plazo adicional de 30 días
1876,10449,C005,María González,2025-01-09,WhatsApp,Contactado,Promete pago al 15 del mes
1877,10450,C007,Carlos Rojas,2024-08-05,Visita,Número equivocado,Cliente informó quiebra inminente
1878,10451,C011,Andrés Torres,2023-12-25,Email,Promesa de pago,"Disputa factura, enviada a revisión"
1879,10451,C011,Andrés Torres,2024-10-23,Email,Número equivocado,Promete pago al 15 del mes
1880,10451,C011,Andrés Torres,2024-01-15,Llamada,Promesa de pago,No se pudo contactar
1881,10452,C009,Carlos Rojas,2024-06-13,WhatsApp,Contactado,No se pudo contactar
1882,10452,C009,Carlos Rojas,2025-01-23,WhatsApp,Contactado,No se pudo contactar
1883,10452,C009,Carlos Rojas,2024-08-13,Carta,Promesa de pago,Solicita plazo adicional de 30 días
1884,10453,C008,María González,2024-06-28,Visita,Promesa de pago,"Disputa factura, enviada a revisión"
1885,10453,C008,María González,2024-12-06,Llamada,Acuerdo firmado,Cliente indica que pagará fin de mes
1886,10454,C015,Valentina Soto,2023-06-14,Visita,Número equivocado,No se pudo contactar
1887,10454,C015,Valentina Soto,2023-11-01,Visita,Acuerdo firmado,Cliente informó quiebra inminente
1888,10454,C015,Valentina Soto,2025-01-07,Visita,No contesta,Solicita plazo adicional de 30 días
1889,10454,C015,Valentina Soto,2024-01-30,Llamada,No contesta,Cliente indica que pagará fin de mes
1890,10454,C015,Valentina Soto,2023-07-29,Carta,Promesa de pago,
1891,10454,C015,Valentina Soto,2024-12-18,WhatsApp,Sin respuesta,Cliente indica que pagará fin de mes
1892,10454,C015,Valentina Soto,2023-09-09,WhatsApp,Número equivocado,Acuerdo de cuotas establecido
1893,10455,C005,Paola Muñoz,2023-10-03,WhatsApp,Contactado,Cliente indica que pagará fin de mes
1894,10455,C005,Paola Muñoz,2024-08-31,WhatsApp,No contesta,"Disputa factura, enviada a revisión"
1895,10456,C010,Paola Muñoz,2024-12-19,Email,Contactado,Cliente informó quiebra inminente
1896,10456,C010,Paola Muñoz,2024-12-22,Email,Contactado,Solicita plazo adicional de 30 días
1897,10456,C010,Paola Muñoz,2025-01-08,Carta,Acuerdo firmado,"Disputa factura, enviada a revisión"
1898,10456,C010,Paola Muñoz,2024-12-16,Carta,Número equivocado,Acuerdo de cuotas establecido
1899,10456,C010,Paola Muñoz,2025-02-02,Visita,Acuerdo firmado,Promete pago al 15 del mes
1900,10456,C010,Paola Muñoz,2024-12-29,Carta,No contesta,"Disputa factura, enviada a revisión"
1901,10457,C004,Andrés Torres,2025-01-17,Llamada,Sin respuesta,Acuerdo de cuotas establecido
1902,10457,C004,Andrés Torres,2024-11-20,Email,Número equivocado,
1903,10457,C004,Andrés Torres,2025-01-27,Visita,Acuerdo firmado,Acuerdo de cuotas establecido
1904,10457,C004,Andrés Torres,2024-12-29,WhatsApp,Contactado,Promete pago al 15 del mes
1905,10457,C004,Andrés Torres,2025-01-26,Email,Sin respuesta,Cliente informó quiebra inminente
1906,10458,C005,Andrés Torres,2023-10-05,Visita,No contesta,Cliente indica que pagará fin de mes
1907,10458,C005,Andrés Torres,2025-01-05,Carta,Sin respuesta,Promete pago al 15 del mes
1908,10458,C005,Andrés Torres,2024-05-27,WhatsApp,Número equivocado,Cliente informó quiebra inminente
1909,10458,C005,Andrés Torres,2024-09-11,Llamada,Contactado,Solicita plazo adicional de 30 días
1910,10458,C005,Andrés Torres,2024-06-26,Visita,No contesta,Cliente informó quiebra inminente
1911,10458,C005,Andrés Torres,2024-04-08,Llamada,No contesta,Cliente informó quiebra inminente
1912,10459,C006,María González,2024-05-28,Carta,Contactado,Cliente indica que pagará fin de mes
1913,10459,C006,María González,2024-08-25,Llamada,Número equivocado,Cliente informó quiebra inminente
1914,10459,C006,María González,2024-07-02,Visita,Sin respuesta,Cliente informó quiebra inminente
1915,10459,C006,María González,2024-07-12,WhatsApp,Contactado,Promete pago al 15 del mes
1916,10459,C006,María González,2024-08-07,WhatsApp,No contesta,"Disputa factura, enviada a revisión"
1917,10459,C006,María González,2024-05-06,WhatsApp,Promesa de pago,No se pudo contactar
1918,10460,C012,Carlos Rojas,2025-01-04,Visita,Promesa de pago,Cliente informó quiebra inminente
1919,10460,C012,Carlos Rojas,2024-05-01,Email,Contactado,
1920,10460,C012,Carlos Rojas,2024-10-02,Llamada,Promesa de pago,Promete pago al 15 del mes
1921,10460,C012,Carlos Rojas,2024-03-22,Llamada,Acuerdo firmado,Solicita plazo adicional de 30 días
1922,10460,C012,Carlos Rojas,2024-11-23,Carta,Sin respuesta,Promete pago al 15 del mes
1923,10460,C012,Carlos Rojas,2024-05-21,WhatsApp,Contactado,Acuerdo de cuotas establecido
1924,10460,C012,Carlos Rojas,2024-01-30,WhatsApp,Contactado,
1925,10462,C011,Paola Muñoz,2024-03-13,Visita,Contactado,Cliente indica que pagará fin de mes
1926,10462,C011,Paola Muñoz,2024-06-26,Llamada,Contactado,
1927,10462,C011,Paola Muñoz,2024-02-23,Visita,Número equivocado,Acuerdo de cuotas establecido
1928,10462,C011,Paola Muñoz,2024-05-25,Carta,Promesa de pago,Promete pago al 15 del mes
1929,10462,C011,Paola Muñoz,2024-02-15,WhatsApp,Promesa de pago,
1930,10463,C007,Andrés Torres,2024-11-20,Carta,Número equivocado,
1931,10464,C013,María González,2025-02-15,Llamada,Promesa de pago,No se pudo contactar
1932,10464,C013,María González,2024-11-28,Email,Contactado,Cliente indica que pagará fin de mes
1933,10464,C013,María González,2024-12-12,Llamada,Promesa de pago,Promete pago al 15 del mes
1934,10464,C013,María González,2024-12-23,Email,Contactado,"Disputa factura, enviada a revisión"
1935,10464,C013,María González,2025-02-25,Carta,Sin respuesta,Cliente indica que pagará fin de mes
1936,10464,C013,María González,2025-02-21,Llamada,Promesa de pago,Cliente indica que pagará fin de mes
1937,10464,C013,María González,2024-12-09,Llamada,Promesa de pago,No se pudo contactar
1938,10464,C013,María González,2024-12-28,Carta,Número equivocado,Promete pago al 15 del mes
1939,10465,C005,Carlos Rojas,2024-02-27,Email,Sin respuesta,
1940,10465,C005,Carlos Rojas,2024-01-06,Email,Promesa de pago,Solicita plazo adicional de 30 días
1941,10465,C005,Carlos Rojas,2024-11-02,Visita,Número equivocado,No se pudo contactar
1942,10465,C005,Carlos Rojas,2025-02-21,WhatsApp,No contesta,
1943,10465,C005,Carlos Rojas,2025-01-19,Carta,Promesa de pago,
1944,10466,C006,Paola Muñoz,2024-03-23,Carta,Promesa de pago,No se pudo contactar
1945,10466,C006,Paola Muñoz,2024-08-03,WhatsApp,No contesta,"Disputa factura, enviada a revisión"
1946,10466,C006,Paola Muñoz,2025-01-25,Llamada,Contactado,
1947,10466,C006,Paola Muñoz,2024-03-06,Email,Contactado,"Disputa factura, enviada a revisión"
1948,10468,C002,Valentina Soto,2024-12-02,Visita,No contesta,
1949,10468,C002,Valentina Soto,2023-12-02,Carta,No contesta,Cliente informó quiebra inminente
1950,10468,C002,Valentina Soto,2024-11-02,Carta,Número equivocado,
1951,10468,C002,Valentina Soto,2024-09-09,Email,Sin respuesta,No se pudo contactar
1952,10468,C002,Valentina Soto,2025-01-20,Email,No contesta,Cliente informó quiebra inminente
1953,10468,C002,Valentina Soto,2024-04-24,Visita,Sin respuesta,"Disputa factura, enviada a revisión"
1954,10468,C002,Valentina Soto,2024-11-12,Visita,No contesta,No se pudo contactar
1955,10468,C002,Valentina Soto,2024-02-29,Visita,No contesta,Acuerdo de cuotas establecido
1956,10469,C007,Valentina Soto,2023-10-14,Visita,Contactado,No se pudo contactar
1957,10469,C007,Valentina Soto,2024-01-18,Llamada,Acuerdo firmado,Solicita plazo adicional de 30 días
1958,10470,C010,María González,2024-11-07,Visita,Número equivocado,
1959,10470,C010,María González,2024-12-19,Carta,Contactado,No se pudo contactar
1960,10470,C010,María González,2024-12-19,Visita,No contesta,Solicita plazo adicional de 30 días
1961,10470,C010,María González,2024-12-24,WhatsApp,Acuerdo firmado,Cliente informó quiebra inminente
1962,10470,C010,María González,2024-11-10,Visita,Promesa de pago,Cliente informó quiebra inminente
1963,10471,C007,Valentina Soto,2024-03-29,Visita,Número equivocado,Promete pago al 15 del mes
1964,10471,C007,Valentina Soto,2024-06-11,Carta,No contesta,Promete pago al 15 del mes
1965,10472,C010,Carlos Rojas,2025-01-01,Carta,Sin respuesta,
1966,10472,C010,Carlos Rojas,2024-12-12,Visita,Contactado,Cliente indica que pagará fin de mes
1967,10472,C010,Carlos Rojas,2025-01-14,Email,Contactado,"Disputa factura, enviada a revisión"
1968,10473,C005,María González,2024-02-01,Llamada,Sin respuesta,Acuerdo de cuotas establecido
1969,10473,C005,María González,2024-05-06,Llamada,Sin respuesta,No se pudo contactar
1970,10474,C007,María González,2024-05-03,WhatsApp,Número equivocado,Promete pago al 15 del mes
1971,10474,C007,María González,2024-07-27,Visita,Contactado,"Disputa factura, enviada a revisión"
1972,10474,C007,María González,2025-01-18,Carta,Acuerdo firmado,"Disputa factura, enviada a revisión"
1973,10474,C007,María González,2024-04-05,Email,Promesa de pago,Acuerdo de cuotas establecido
1974,10474,C007,María González,2025-01-04,WhatsApp,Promesa de pago,Cliente indica que pagará fin de mes
1975,10475,C005,Carlos Rojas,2024-03-13,WhatsApp,Número equivocado,
1976,10475,C005,Carlos Rojas,2024-12-22,Carta,Número equivocado,"Disputa factura, enviada a revisión"
1977,10476,C002,Andrés Torres,2024-06-05,Llamada,No contesta,Solicita plazo adicional de 30 días
1978,10476,C002,Andrés Torres,2024-06-23,Visita,No contesta,Cliente indica que pagará fin de mes
1979,10476,C002,Andrés Torres,2024-11-15,Visita,Promesa de pago,Cliente indica que pagará fin de mes
1980,10478,C006,Valentina Soto,2024-09-13,Llamada,No contesta,Cliente indica que pagará fin de mes
1981,10478,C006,Valentina Soto,2025-03-01,Carta,Acuerdo firmado,Cliente indica que pagará fin de mes
1982,10478,C006,Valentina Soto,2025-01-06,Email,Acuerdo firmado,No se pudo contactar
1983,10479,C008,Paola Muñoz,2025-02-25,Llamada,Sin respuesta,Acuerdo de cuotas establecido
1984,10481,C006,Andrés Torres,2024-12-15,WhatsApp,No contesta,Solicita plazo adicional de 30 días
1985,10481,C006,Andrés Torres,2024-05-09,Llamada,Promesa de pago,Cliente informó quiebra inminente
1986,10481,C006,Andrés Torres,2024-11-08,Visita,Número equivocado,Cliente informó quiebra inminente
1987,10481,C006,Andrés Torres,2024-12-26,Carta,Número equivocado,
1988,10482,C002,Valentina Soto,2024-12-17,Visita,Contactado,Cliente informó quiebra inminente
1989,10482,C002,Valentina Soto,2024-12-01,Carta,Sin respuesta,
1990,10482,C002,Valentina Soto,2024-10-13,Carta,Número equivocado,Cliente indica que pagará fin de mes
1991,10482,C002,Valentina Soto,2024-10-22,Visita,No contesta,Solicita plazo adicional de 30 días
1992,10482,C002,Valentina Soto,2024-12-15,Visita,Contactado,"Disputa factura, enviada a revisión"
1993,10483,C011,Andrés Torres,2024-11-17,Email,Número equivocado,No se pudo contactar
1994,10483,C011,Andrés Torres,2024-10-05,Visita,Número equivocado,No se pudo contactar
1995,10483,C011,Andrés Torres,2024-10-26,WhatsApp,Acuerdo firmado,Solicita plazo adicional de 30 días
1996,10483,C011,Andrés Torres,2024-10-23,Carta,Promesa de pago,Promete pago al 15 del mes
1997,10483,C011,Andrés Torres,2025-01-14,Visita,Promesa de pago,Acuerdo de cuotas establecido
1998,10483,C011,Andrés Torres,2024-10-04,Llamada,Sin respuesta,Cliente informó quiebra inminente
1999,10483,C011,Andrés Torres,2025-01-20,Llamada,Acuerdo firmado,
2000,10484,C008,Andrés Torres,2024-04-21,Llamada,Contactado,
2001,10484,C008,Andrés Torres,2024-11-10,Email,Acuerdo firmado,Solicita plazo adicional de 30 días
2002,10484,C008,Andrés Torres,2024-08-19,Carta,Sin respuesta,Solicita plazo adicional de 30 días
2003,10484,C008,Andrés Torres,2024-04-29,Visita,Promesa de pago,No se pudo contactar
2004,10484,C008,Andrés Torres,2025-01-08,Carta,Contactado,
2005,10484,C008,Andrés Torres,2023-12-16,Email,Promesa de pago,No se pudo contactar
2006,10485,C003,Carlos Rojas,2025-02-10,Carta,Contactado,Promete pago al 15 del mes
2007,10486,C013,Valentina Soto,2025-01-25,Llamada,Contactado,Acuerdo de cuotas establecido
2008,10486,C013,Valentina Soto,2024-05-02,Carta,Promesa de pago,Solicita plazo adicional de 30 días
2009,10486,C013,Valentina Soto,2024-04-06,Carta,No contesta,"Disputa factura, enviada a revisión"
2010,10486,C013,Valentina Soto,2024-09-30,WhatsApp,Contactado,Acuerdo de cuotas establecido
2011,10486,C013,Valentina Soto,2024-06-13,Llamada,Acuerdo firmado,Cliente informó quiebra inminente
2012,10486,C013,Valentina Soto,2024-06-28,Visita,Acuerdo firmado,Promete pago al 15 del mes
2013,10487,C010,Paola Muñoz,2024-09-26,Carta,Sin respuesta,Acuerdo de cuotas establecido
2014,10487,C010,Paola Muñoz,2024-08-12,WhatsApp,Acuerdo firmado,Cliente informó quiebra inminente
2015,10488,C010,Carlos Rojas,2025-02-10,Email,Promesa de pago,Solicita plazo adicional de 30 días
2016,10488,C010,Carlos Rojas,2025-01-07,WhatsApp,No contesta,Acuerdo de cuotas establecido
2017,10488,C010,Carlos Rojas,2024-12-24,Llamada,Promesa de pago,
2018,10489,C003,Andrés Torres,2025-01-11,Visita,Contactado,Solicita plazo adicional de 30 días
2019,10489,C003,Andrés Torres,2025-01-30,Visita,Número equivocado,Cliente informó quiebra inminente
2020,10489,C003,Andrés Torres,2025-01-27,Carta,Acuerdo firmado,Cliente informó quiebra inminente
2021,10490,C013,Paola Muñoz,2024-12-10,Visita,Acuerdo firmado,
2022,10490,C013,Paola Muñoz,2024-04-30,WhatsApp,Contactado,Promete pago al 15 del mes
2023,10490,C013,Paola Muñoz,2024-05-31,Email,Sin respuesta,Acuerdo de cuotas establecido
2024,10490,C013,Paola Muñoz,2024-08-18,WhatsApp,Sin respuesta,Cliente informó quiebra inminente
2025,10490,C013,Paola Muñoz,2024-06-20,WhatsApp,Sin respuesta,Acuerdo de cuotas establecido
2026,10490,C013,Paola Muñoz,2024-05-13,Visita,No contesta,Promete pago al 15 del mes
2027,10490,C013,Paola Muñoz,2024-04-19,Visita,Sin respuesta,
2028,10492,C007,María González,2024-07-17,Llamada,Promesa de pago,No se pudo contactar
2029,10493,C002,María González,2024-11-28,Llamada,Promesa de pago,
2030,10493,C002,María González,2025-01-16,Carta,Contactado,No se pudo contactar
2031,10493,C002,María González,2025-02-11,WhatsApp,Número equivocado,Cliente indica que pagará fin de mes
2032,10493,C002,María González,2025-01-22,Email,Sin respuesta,Solicita plazo adicional de 30 días
2033,10493,C002,María González,2024-11-11,Visita,No contesta,"Disputa factura, enviada a revisión"
2034,10493,C002,María González,2025-01-08,Email,Promesa de pago,Acuerdo de cuotas establecido
2035,10495,C006,Paola Muñoz,2025-01-30,WhatsApp,Número equivocado,"Disputa factura, enviada a revisión"
2036,10496,C002,Paola Muñoz,2024-07-10,Llamada,No contesta,No se pudo contactar
2037,10496,C002,Paola Muñoz,2024-11-03,Llamada,No contesta,"Disputa factura, enviada a revisión"
2038,10497,C013,Paola Muñoz,2025-02-27,Llamada,Sin respuesta,
2039,10497,C013,Paola Muñoz,2025-02-22,Llamada,Contactado,Acuerdo de cuotas establecido
2040,10498,C011,Valentina Soto,2024-12-10,Email,No contesta,Acuerdo de cuotas establecido
2041,10498,C011,Valentina Soto,2024-10-25,WhatsApp,Contactado,Promete pago al 15 del mes
2042,10498,C011,Valentina Soto,2023-12-30,Llamada,No contesta,Solicita plazo adicional de 30 días
2043,10498,C011,Valentina Soto,2024-04-05,Email,Sin respuesta,"Disputa factura, enviada a revisión"
2044,10498,C011,Valentina Soto,2024-12-02,Visita,Promesa de pago,Acuerdo de cuotas establecido
2045,10498,C011,Valentina Soto,2023-11-13,WhatsApp,Acuerdo firmado,Cliente informó quiebra inminente
2046,10498,C011,Valentina Soto,2024-05-10,Visita,Acuerdo firmado,No se pudo contactar
2047,10499,C006,Carlos Rojas,2024-12-18,Visita,No contesta,Cliente indica que pagará fin de mes
2048,10499,C006,Carlos Rojas,2024-12-01,Visita,Contactado,Promete pago al 15 del mes
2049,10499,C006,Carlos Rojas,2024-10-27,WhatsApp,Promesa de pago,Cliente indica que pagará fin de mes
2050,10499,C006,Carlos Rojas,2025-01-16,WhatsApp,Acuerdo firmado,Cliente indica que pagará fin de mes
2051,10499,C006,Carlos Rojas,2025-02-19,Carta,No contesta,
2052,10499,C006,Carlos Rojas,2025-02-15,Visita,Promesa de pago,Cliente indica que pagará fin de mes
2053,10499,C006,Carlos Rojas,2025-02-28,Email,Promesa de pago,"Disputa factura, enviada a revisión"
2054,10499,C006,Carlos Rojas,2024-12-09,WhatsApp,Acuerdo firmado,No se pudo contactar
2055,10500,C011,Andrés Torres,2024-01-25,Carta,Número equivocado,Cliente informó quiebra inminente
2056,10500,C011,Andrés Torres,2024-12-05,Email,Promesa de pago,Acuerdo de cuotas establecido
2057,10500,C011,Andrés Torres,2024-09-29,Llamada,Número equivocado,
2058,10502,C007,Carlos Rojas,2024-11-01,WhatsApp,Número equivocado,Solicita plazo adicional de 30 días
2059,10502,C007,Carlos Rojas,2024-12-24,WhatsApp,Número equivocado,Acuerdo de cuotas establecido
2060,10502,C007,Carlos Rojas,2024-05-10,Carta,Sin respuesta,Cliente informó quiebra inminente
2061,10502,C007,Carlos Rojas,2024-12-29,WhatsApp,Acuerdo firmado,No se pudo contactar
2062,10502,C007,Carlos Rojas,2024-03-28,Llamada,Número equivocado,Solicita plazo adicional de 30 días
2063,10502,C007,Carlos Rojas,2024-07-01,Llamada,Número equivocado,No se pudo contactar
2064,10502,C007,Carlos Rojas,2024-11-15,Visita,Promesa de pago,"Disputa factura, enviada a revisión"
2065,10503,C013,Valentina Soto,2025-01-27,Email,Número equivocado,Promete pago al 15 del mes
2066,10503,C013,Valentina Soto,2025-02-16,Llamada,Contactado,Acuerdo de cuotas establecido
2067,10503,C013,Valentina Soto,2025-01-28,Llamada,Número equivocado,No se pudo contactar
2068,10503,C013,Valentina Soto,2025-02-18,Carta,Sin respuesta,Cliente indica que pagará fin de mes
2069,10504,C006,Paola Muñoz,2024-06-27,Llamada,Número equivocado,
2070,10504,C006,Paola Muñoz,2024-07-26,Email,Número equivocado,"Disputa factura, enviada a revisión"
2071,10504,C006,Paola Muñoz,2024-04-24,Carta,Acuerdo firmado,
2072,10505,C009,Valentina Soto,2025-01-13,Email,Número equivocado,Solicita plazo adicional de 30 días
2073,10505,C009,Valentina Soto,2025-02-09,WhatsApp,No contesta,No se pudo contactar
2074,10505,C009,Valentina Soto,2025-02-28,Llamada,Número equivocado,No se pudo contactar
2075,10505,C009,Valentina Soto,2025-01-11,Llamada,No contesta,Cliente indica que pagará fin de mes
2076,10505,C009,Valentina Soto,2025-01-31,Visita,Sin respuesta,No se pudo contactar
2077,10506,C010,Andrés Torres,2024-01-02,WhatsApp,Acuerdo firmado,"Disputa factura, enviada a revisión"
2078,10506,C010,Andrés Torres,2024-01-25,WhatsApp,Acuerdo firmado,Cliente informó quiebra inminente
2079,10506,C010,Andrés Torres,2024-06-26,WhatsApp,Sin respuesta,Solicita plazo adicional de 30 días
2080,10506,C010,Andrés Torres,2023-09-03,Visita,Acuerdo firmado,Promete pago al 15 del mes
2081,10506,C010,Andrés Torres,2023-09-07,WhatsApp,Contactado,Solicita plazo adicional de 30 días
2082,10506,C010,Andrés Torres,2024-12-07,Carta,Contactado,No se pudo contactar
2083,10508,C011,Paola Muñoz,2024-03-10,Llamada,Sin respuesta,Cliente informó quiebra inminente
2084,10508,C011,Paola Muñoz,2023-08-10,Email,Promesa de pago,Acuerdo de cuotas establecido
2085,10508,C011,Paola Muñoz,2024-08-20,Carta,Contactado,Solicita plazo adicional de 30 días
2086,10508,C011,Paola Muñoz,2024-05-07,Llamada,Sin respuesta,"Disputa factura, enviada a revisión"
2087,10508,C011,Paola Muñoz,2024-12-29,WhatsApp,Sin respuesta,Acuerdo de cuotas establecido
2088,10508,C011,Paola Muñoz,2024-08-29,WhatsApp,Contactado,No se pudo contactar
2089,10508,C011,Paola Muñoz,2024-11-11,Carta,Número equivocado,Cliente indica que pagará fin de mes
2090,10508,C011,Paola Muñoz,2023-08-20,Carta,Acuerdo firmado,Acuerdo de cuotas establecido
2091,10509,C003,Andrés Torres,2024-08-22,Llamada,No contesta,"Disputa factura, enviada a revisión"
2092,10509,C003,Andrés Torres,2024-12-09,Carta,Número equivocado,Cliente indica que pagará fin de mes
2093,10509,C003,Andrés Torres,2024-07-02,Visita,Contactado,Cliente indica que pagará fin de mes
2094,10509,C003,Andrés Torres,2024-08-28,Llamada,Acuerdo firmado,No se pudo contactar
2095,10510,C003,Andrés Torres,2024-11-26,Carta,Número equivocado,Cliente indica que pagará fin de mes
2096,10510,C003,Andrés Torres,2024-11-23,Llamada,Acuerdo firmado,"Disputa factura, enviada a revisión"
2097,10510,C003,Andrés Torres,2025-02-01,Carta,Acuerdo firmado,
2098,10510,C003,Andrés Torres,2024-12-18,Email,Contactado,Cliente indica que pagará fin de mes
2099,10510,C003,Andrés Torres,2024-11-13,Email,Sin respuesta,Promete pago al 15 del mes
2100,10510,C003,Andrés Torres,2025-02-05,Llamada,Sin respuesta,
2101,10510,C003,Andrés Torres,2024-11-16,Visita,Acuerdo firmado,Solicita plazo adicional de 30 días
2102,10510,C003,Andrés Torres,2025-01-04,Visita,Sin respuesta,Solicita plazo adicional de 30 días
2103,10511,C012,Andrés Torres,2025-02-01,Llamada,Sin respuesta,Cliente informó quiebra inminente
2104,10511,C012,Andrés Torres,2025-01-21,Email,Promesa de pago,Promete pago al 15 del mes
